"Gene","CV","Avg_Correlation","Combined_Score"
"57540",1.12938097665207,0.11428196196677,0.129067873819746
"222696",1.12727111805673,0.114445384889218,0.129010976980502
"158830",1.16615426647754,0.110576853536201,0.128949669524902
"56137",1.17621868630127,0.109291639901289,0.128550869108405
"342977",1.09364048323305,0.117527985939644,0.128533363336438
"51209",1.04920215415158,0.122310966117749,0.128328929127103
"29765",1.13069605500187,0.113450386384156,0.128277904323002
"70",1.26235197145834,0.101451149486402,0.128067058560875
"4225",1.11181868648989,0.115167848118496,0.128045765620973
"138065",1.10628263673704,0.115704708016274,0.128002109467133
"338339",1.1986493852272,0.106568825699824,0.127738657409479
"55530",1.22801893525302,0.103991006022469,0.127702924491602
"84258",1.19107953471486,0.10704249507703,0.127496125231066
"838",1.07475766371827,0.118499322383238,0.127358054876807
"10804",1.36798812484669,0.0929147292818197,0.127106246280875
"55130",1.31400878178718,0.0967270821202513,0.12710023534266
"254122",1.14013053877564,0.11133688174279,0.126938578967007
"142680",1.09488280145077,0.1159161924236,0.126914645494258
"6663",1.36458125019231,0.0929693373714594,0.126864214619897
"79933",1.07761095889547,0.117700516357516,0.126835366294515
"64714",1.05014708280252,0.120681147596895,0.12673295509814
"341405",1.45807818917294,0.0867421090354494,0.12647677726745
"85235",1.28717747664674,0.0981995437021535,0.126400240870399
"5068",1.238212176524,0.101848786733031,0.126110407897034
"2911",1.17862544415059,0.106817734636724,0.125898099929368
"84101",1.14093513672929,0.110109532760377,0.125627834815159
"158297",1.25257614452106,0.100060152203452,0.125332959667191
"56145",1.09807797091517,0.114066919936843,0.125254371992792
"4477",1.37435527651768,0.0911198122332614,0.125230994738083
"54716",1.14875188225349,0.108936609826736,0.125141135584776
"6456",1.12525220772232,0.111187801475207,0.125114319081768
"25858",1.19195105163291,0.104693641619961,0.124789696228191
"286499",1.04084166305865,0.119366508040336,0.124241634742207
"138046",1.34921016330906,0.0919735388311786,0.124091633346527
"946",1.28359266046772,0.0965885252559746,0.12398032210397
"7044",1.16918953849241,0.10591986833265,0.123840401973028
"79368",1.08665482370698,0.113890431585618,0.123759586856582
"22865",1.12595941143631,0.109859047663612,0.123696828648273
"5798",1.24915229138943,0.0989722355885134,0.123631394869326
"8345",1.25690163090719,0.0979504399141374,0.123114067676156
"284680",1.36550597205817,0.0901043970118964,0.123038092228445
"164118",1.23893691195996,0.0986447609844486,0.122214635555101
"79931",1.05713400826734,0.115416984307491,0.122011219243107
"2898",1.12628399822422,0.108317224108517,0.12199595624549
"80034",1.04046134985139,0.116941232760957,0.12167283289175
"777",1.18441564156172,0.102628675919181,0.121555009031447
"9074",1.27791884916916,0.0951092802900819,0.121541942013608
"401463",1.08390541242951,0.112079467714398,0.121483541677855
"89780",1.45814994955492,0.08330327545806,0.12146866690693
"2301",1.20126772375243,0.101029351024852,0.121363298537809
"25830",1.19934872582633,0.100900755349293,0.121015192363089
"7222",1.2610360384792,0.095830237924278,0.120845383598551
"401491",1.19572290339053,0.101000799618427,0.120768969364511
"340419",1.10155858057503,0.109567498356973,0.120695017967264
"6833",1.20749479528045,0.099851833994899,0.120570569848048
"51198",1.18104438447102,0.102041110200293,0.120515080187245
"131096",1.0784378851266,0.111701513542333,0.120463144030034
"642597",1.03523255101017,0.115900296899908,0.119983760022528
"3593",1.14674569646595,0.104621006555818,0.11997368902782
"284578",1.30253136784497,0.0920091111370395,0.119844753383528
"5122",1.396045606677,0.0857107713113901,0.119656145734163
"115350",1.16928810510776,0.102308369288877,0.119627959262457
"83546",1.3354028920354,0.0892413695646034,0.119173183005771
"81033",1.58117360723018,0.075363428983657,0.119162664859325
"1961",1.13030285522349,0.10539983888365,0.119133738830286
"57528",1.24092081109831,0.0959384785103692,0.119052054568625
"10803",1.23442651395711,0.0964399039550623,0.119047974445606
"25812",1.14730756619361,0.103596022919783,0.118856500923434
"51725",1.44609258714814,0.0820844465980708,0.118701709745627
"4622",1.203677553224,0.0984575282463286,0.118511116696024
"440050",1.30325672246636,0.0908010746568262,0.118337110953679
"389396",1.10565168438495,0.10692368352869,0.11822035079414
"1002",1.27229713929395,0.0928611028663457,0.118146915528533
"284788",1.21374575231038,0.0972679399076673,0.118058548898912
"124925",1.19082395966752,0.0991192089687921,0.11803352890333
"170261",1.1080326391647,0.106392929490491,0.117886838451813
"440563",1.44389831349841,0.0816069793893177,0.117832179909935
"6657",1.32975811064593,0.0884590728739125,0.117629169614305
"5368",1.03563537663742,0.113459844783335,0.117503029085413
"419",1.40338954337112,0.08371992150983,0.117491662418746
"55289",1.0510253331205,0.111779485342784,0.117483070818438
"7490",1.1431331396311,0.102764854854233,0.117473911173254
"90167",1.26996862471373,0.0923902146269157,0.11733267380675
"285093",1.28810272149549,0.0910724154683366,0.117310626217932
"8785",1.18717433626977,0.0985968333413332,0.117051630180299
"2846",1.19187777257208,0.0981015360007743,0.116925040214502
"131177",1.13927586740431,0.102497351033659,0.116772758505515
"126859",1.12382424465884,0.103663711919071,0.116499792745981
"10223",1.08294378284989,0.107564523870453,0.116486332380716
"779",1.4183006924451,0.0819604342637153,0.116244540669329
"92235",1.39598098656594,0.0832382981570105,0.116199081581293
"56138",1.115180330052,0.104126274172859,0.116119572799174
"23217",1.24810232535507,0.0928989067956347,0.115947341594576
"10141",1.13705468344522,0.101954268685012,0.115927578705525
